"GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"40047001500",1,1,"40","Oklahoma","OK"
"40049681300",1,1,"40","Oklahoma","OK"
"40049681800",1,NA,"40","Oklahoma","OK"
"40051000500",1,NA,"40","Oklahoma","OK"
"40051000800",1,NA,"40","Oklahoma","OK"
"40051000901",1,NA,"40","Oklahoma","OK"
"40051000902",1,NA,"40","Oklahoma","OK"
"40051001000",5,1,"40","Oklahoma","OK"
"40055967200",2,2,"40","Oklahoma","OK"
"40059952200",2,NA,"40","Oklahoma","OK"
"40063484600",3,NA,"40","Oklahoma","OK"
"40063484700",1,NA,"40","Oklahoma","OK"
"40063484800",1,2,"40","Oklahoma","OK"
"40071000600",2,NA,"40","Oklahoma","OK"
"40071001100",3,NA,"40","Oklahoma","OK"
"40071001200",7,1,"40","Oklahoma","OK"
"40071001301",1,NA,"40","Oklahoma","OK"
"40071001302",2,NA,"40","Oklahoma","OK"
"40073958200",3,NA,"40","Oklahoma","OK"
"40073958300",1,1,"40","Oklahoma","OK"
"40073958400",1,NA,"40","Oklahoma","OK"
"40075963700",3,2,"40","Oklahoma","OK"
"40077087200",1,1,"40","Oklahoma","OK"
"40081961100",1,NA,"40","Oklahoma","OK"
"40081961200",1,NA,"40","Oklahoma","OK"
"40081961400",2,NA,"40","Oklahoma","OK"
"40081961500",1,NA,"40","Oklahoma","OK"
"40083600100",2,1,"40","Oklahoma","OK"
"40083600200",1,NA,"40","Oklahoma","OK"
"40083600300",1,NA,"40","Oklahoma","OK"
"40083600600",2,NA,"40","Oklahoma","OK"
"40083600700",1,NA,"40","Oklahoma","OK"
"40083600800",1,NA,"40","Oklahoma","OK"
"40087400101",1,NA,"40","Oklahoma","OK"
"40087400201",1,NA,"40","Oklahoma","OK"
"40091780100",1,NA,"40","Oklahoma","OK"
"40091780200",1,1,"40","Oklahoma","OK"
"40093955300",1,1,"40","Oklahoma","OK"
"40095094700",1,2,"40","Oklahoma","OK"
"40097040100",5,1,"40","Oklahoma","OK"
"40099790800",1,1,"40","Oklahoma","OK"
"40101000400",1,1,"40","Oklahoma","OK"
"40101000600",1,NA,"40","Oklahoma","OK"
"40101001500",1,NA,"40","Oklahoma","OK"
"40101001600",3,NA,"40","Oklahoma","OK"
"40103956600",1,NA,"40","Oklahoma","OK"
"40103957000",1,2,"40","Oklahoma","OK"
"40105172100",1,NA,"40","Oklahoma","OK"
"40107080600",2,NA,"40","Oklahoma","OK"
"40107080900",3,1,"40","Oklahoma","OK"
"40107081000",1,NA,"40","Oklahoma","OK"
"40109100400",8,NA,"40","Oklahoma","OK"
"40109100500",2,NA,"40","Oklahoma","OK"
"40109100700",1,NA,"40","Oklahoma","OK"
"40109101100",2,NA,"40","Oklahoma","OK"
"40109101200",2,NA,"40","Oklahoma","OK"
"40109101300",1,NA,"40","Oklahoma","OK"
"40109101400",2,NA,"40","Oklahoma","OK"
"40109101500",3,NA,"40","Oklahoma","OK"
"40109101600",3,NA,"40","Oklahoma","OK"
"40109101800",1,NA,"40","Oklahoma","OK"
"40109102400",2,NA,"40","Oklahoma","OK"
"40109102500",8,NA,"40","Oklahoma","OK"
"40109102700",1,NA,"40","Oklahoma","OK"
"40109102800",9,NA,"40","Oklahoma","OK"
"40109102900",6,NA,"40","Oklahoma","OK"
"40109103000",5,NA,"40","Oklahoma","OK"
"40109103200",7,1,"40","Oklahoma","OK"
"40109103300",1,NA,"40","Oklahoma","OK"
"40109103400",1,NA,"40","Oklahoma","OK"
"40109103601",8,NA,"40","Oklahoma","OK"
"40109103700",56,NA,"40","Oklahoma","OK"
"40109103800",14,NA,"40","Oklahoma","OK"
"40109103900",1,NA,"40","Oklahoma","OK"
"40109104000",30,NA,"40","Oklahoma","OK"
"40109104100",2,NA,"40","Oklahoma","OK"
"40109104600",1,NA,"40","Oklahoma","OK"
"40109104700",2,NA,"40","Oklahoma","OK"
"40109105100",1,2,"40","Oklahoma","OK"
"40109105700",1,1,"40","Oklahoma","OK"
"40109106000",2,NA,"40","Oklahoma","OK"
"40109106100",4,1,"40","Oklahoma","OK"
"40109106301",1,NA,"40","Oklahoma","OK"
"40109106302",1,NA,"40","Oklahoma","OK"
"40109106303",1,NA,"40","Oklahoma","OK"
"40109107216",1,NA,"40","Oklahoma","OK"
"40109107303",1,NA,"40","Oklahoma","OK"
"40109107305",2,NA,"40","Oklahoma","OK"
"40109107306",1,1,"40","Oklahoma","OK"
"40109107403",4,NA,"40","Oklahoma","OK"
"40109107606",1,NA,"40","Oklahoma","OK"
"40109107900",2,NA,"40","Oklahoma","OK"
"40109108101",2,NA,"40","Oklahoma","OK"
"40109108213",1,NA,"40","Oklahoma","OK"
"40109108218",1,NA,"40","Oklahoma","OK"
"40109108316",1,NA,"40","Oklahoma","OK"
"40109108404",1,NA,"40","Oklahoma","OK"
"40109108504",1,NA,"40","Oklahoma","OK"
"40109108804",1,NA,"40","Oklahoma","OK"
"40109109001",1,NA,"40","Oklahoma","OK"
"40109109004",1,NA,"40","Oklahoma","OK"
"40109109100",3,NA,"40","Oklahoma","OK"
"40111000800",2,NA,"40","Oklahoma","OK"
"40111000901",2,NA,"40","Oklahoma","OK"
"40113940002",2,1,"40","Oklahoma","OK"
"40113940004",6,NA,"40","Oklahoma","OK"
"40115574200",1,NA,"40","Oklahoma","OK"
"40115574400",1,NA,"40","Oklahoma","OK"
"40115574500",2,1,"40","Oklahoma","OK"
"40115574600",1,NA,"40","Oklahoma","OK"
"40115574700",1,NA,"40","Oklahoma","OK"
"40117957500",1,1,"40","Oklahoma","OK"
"40119010200",1,NA,"40","Oklahoma","OK"
"40119010700",1,1,"40","Oklahoma","OK"
"40119010800",1,NA,"40","Oklahoma","OK"
"40119011000",1,NA,"40","Oklahoma","OK"
"40119011102",1,NA,"40","Oklahoma","OK"
"40119011302",1,NA,"40","Oklahoma","OK"
"40121486100",1,NA,"40","Oklahoma","OK"
"40121486400",1,NA,"40","Oklahoma","OK"
"40121486500",1,NA,"40","Oklahoma","OK"
"40121486600",2,NA,"40","Oklahoma","OK"
"40121486700",1,NA,"40","Oklahoma","OK"
"40123088600",1,NA,"40","Oklahoma","OK"
"40123089200",1,1,"40","Oklahoma","OK"
"40125500200",1,NA,"40","Oklahoma","OK"
"40125500900",1,NA,"40","Oklahoma","OK"
"40125501001",2,1,"40","Oklahoma","OK"
"40125501003",2,NA,"40","Oklahoma","OK"
"40125501101",4,NA,"40","Oklahoma","OK"
"40129960000",2,1,"40","Oklahoma","OK"
"40131050301",1,NA,"40","Oklahoma","OK"
"40131050501",1,NA,"40","Oklahoma","OK"
"40133583100",2,NA,"40","Oklahoma","OK"
"40133583200",1,NA,"40","Oklahoma","OK"
"40133583300",2,NA,"40","Oklahoma","OK"
"40133583400",1,NA,"40","Oklahoma","OK"
"40133583500",1,1,"40","Oklahoma","OK"
"40133583600",1,1,"40","Oklahoma","OK"
"40133583700",1,NA,"40","Oklahoma","OK"
"40133583800",2,NA,"40","Oklahoma","OK"
"40135030101",1,NA,"40","Oklahoma","OK"
"40135030104",5,NA,"40","Oklahoma","OK"
"40135030202",1,NA,"40","Oklahoma","OK"
"40135030301",1,NA,"40","Oklahoma","OK"
"40135030302",1,1,"40","Oklahoma","OK"
"40137000300",1,1,"40","Oklahoma","OK"
"40137000600",1,NA,"40","Oklahoma","OK"
"40137000901",1,NA,"40","Oklahoma","OK"
"40137001000",1,NA,"40","Oklahoma","OK"
"40137001100",3,NA,"40","Oklahoma","OK"
"40141070300",1,NA,"40","Oklahoma","OK"
"40141070400",2,1,"40","Oklahoma","OK"
"40141070500",2,NA,"40","Oklahoma","OK"
"40143000200",1,NA,"40","Oklahoma","OK"
"40143000500",2,NA,"40","Oklahoma","OK"
"40143000700",2,NA,"40","Oklahoma","OK"
"40143000900",2,NA,"40","Oklahoma","OK"
"40143001000",1,NA,"40","Oklahoma","OK"
"40143001200",1,NA,"40","Oklahoma","OK"
"40143002100",1,NA,"40","Oklahoma","OK"
"40143002301",1,NA,"40","Oklahoma","OK"
"40143002500",28,3,"40","Oklahoma","OK"
"40143003100",2,NA,"40","Oklahoma","OK"
"40143003200",1,NA,"40","Oklahoma","OK"
"40143004500",1,NA,"40","Oklahoma","OK"
"40143004600",2,NA,"40","Oklahoma","OK"
"40143005402",2,NA,"40","Oklahoma","OK"
"40143005600",1,NA,"40","Oklahoma","OK"
"40143005801",4,NA,"40","Oklahoma","OK"
"40143005808",1,NA,"40","Oklahoma","OK"
"40143006200",4,NA,"40","Oklahoma","OK"
"40143006701",1,NA,"40","Oklahoma","OK"
"40143007617",1,NA,"40","Oklahoma","OK"
"40143009200",2,NA,"40","Oklahoma","OK"
"40143009300",1,NA,"40","Oklahoma","OK"
"40143011100",2,NA,"40","Oklahoma","OK"
"40145030101",1,1,"40","Oklahoma","OK"
"40145030102",2,NA,"40","Oklahoma","OK"
"40147000300",1,NA,"40","Oklahoma","OK"
"40149964900",2,NA,"40","Oklahoma","OK"
"40149965400",5,NA,"40","Oklahoma","OK"
"40151954200",1,NA,"40","Oklahoma","OK"
"40151954300",1,1,"40","Oklahoma","OK"
"40151954400",2,NA,"40","Oklahoma","OK"
"40153953300",1,NA,"40","Oklahoma","OK"
"41001950100",2,NA,"41","Oregon","OR"
"41001950200",4,NA,"41","Oregon","OR"
"41001950300",2,NA,"41","Oregon","OR"
"41001950400",1,NA,"41","Oregon","OR"
"41003010200",3,NA,"41","Oregon","OR"
"41003010400",2,NA,"41","Oregon","OR"
"41003010800",1,NA,"41","Oregon","OR"
"41005020800",2,NA,"41","Oregon","OR"
"41005020900",1,NA,"41","Oregon","OR"
"41005021200",1,NA,"41","Oregon","OR"
"41005022108",2,NA,"41","Oregon","OR"
"41005022904",1,NA,"41","Oregon","OR"
"41005023202",6,NA,"41","Oregon","OR"
"41005023600",1,NA,"41","Oregon","OR"
"41005023902",2,NA,"41","Oregon","OR"
"41005024200",3,NA,"41","Oregon","OR"
"41007950100",1,NA,"41","Oregon","OR"
"41007950200",2,1,"41","Oregon","OR"
"41009970200",1,NA,"41","Oregon","OR"
"41009970300",1,NA,"41","Oregon","OR"
"41009971100",5,NA,"41","Oregon","OR"
"41011000502",2,NA,"41","Oregon","OR"
"41011000700",25,NA,"41","Oregon","OR"
"41011001000",3,NA,"41","Oregon","OR"
"41013950100",1,NA,"41","Oregon","OR"
"41013950200",1,NA,"41","Oregon","OR"
"41013950300",2,1,"41","Oregon","OR"
"41013950400",3,NA,"41","Oregon","OR"
"41017000700",1,NA,"41","Oregon","OR"
"41017000800",3,NA,"41","Oregon","OR"
"41017000900",3,NA,"41","Oregon","OR"
"41017001400",1,NA,"41","Oregon","OR"
"41017001500",3,NA,"41","Oregon","OR"
"41017001902",1,NA,"41","Oregon","OR"
"41019040000",1,NA,"41","Oregon","OR"
"41019050002",1,NA,"41","Oregon","OR"
"41019060000",1,NA,"41","Oregon","OR"
"41019090000",1,NA,"41","Oregon","OR"
"41019110000",1,NA,"41","Oregon","OR"
"41019180000",1,NA,"41","Oregon","OR"
"41019190000",1,NA,"41","Oregon","OR"
"41021960100",3,NA,"41","Oregon","OR"
"41023960200",3,2,"41","Oregon","OR"
"41025960100",3,2,"41","Oregon","OR"
"41027950100",1,NA,"41","Oregon","OR"
"41027950400",1,NA,"41","Oregon","OR"
"41029000100",35,NA,"41","Oregon","OR"
"41029000900",3,NA,"41","Oregon","OR"
"41029001002",2,NA,"41","Oregon","OR"
"41029001301",1,NA,"41","Oregon","OR"
"41029001602",1,NA,"41","Oregon","OR"
"41029001800",1,NA,"41","Oregon","OR"
"41029002900",1,NA,"41","Oregon","OR"
"41033360300",1,NA,"41","Oregon","OR"
"41033360600",2,1,"41","Oregon","OR"
"41033360701",1,NA,"41","Oregon","OR"
"41033360800",1,NA,"41","Oregon","OR"
"41035970200",1,NA,"41","Oregon","OR"
"41035970600",1,NA,"41","Oregon","OR"
"41035970800",1,NA,"41","Oregon","OR"
"41035970900",1,NA,"41","Oregon","OR"
"41035971500",1,NA,"41","Oregon","OR"
"41035971600",1,NA,"41","Oregon","OR"
"41035971700",2,NA,"41","Oregon","OR"
"41035971800",5,NA,"41","Oregon","OR"
"41035971900",3,NA,"41","Oregon","OR"
"41037960100",2,NA,"41","Oregon","OR"
"41037960200",4,2,"41","Oregon","OR"
"41039000403",1,NA,"41","Oregon","OR"
"41039000705",1,NA,"41","Oregon","OR"
"41039000707",1,NA,"41","Oregon","OR"
"41039001201",1,NA,"41","Oregon","OR"
"41039001302",1,NA,"41","Oregon","OR"
"41039001500",2,NA,"41","Oregon","OR"
"41039001600",1,NA,"41","Oregon","OR"
"41039001700",1,NA,"41","Oregon","OR"
"41039002102",1,NA,"41","Oregon","OR"
"41039002401",1,NA,"41","Oregon","OR"
"41039003600",2,NA,"41","Oregon","OR"
"41039003700",3,NA,"41","Oregon","OR"
"41039003900",6,2,"41","Oregon","OR"
"41039004300",3,NA,"41","Oregon","OR"
"41039004502",1,NA,"41","Oregon","OR"
"41041951100",1,NA,"41","Oregon","OR"
"41043030401",1,NA,"41","Oregon","OR"
"41045970300",1,NA,"41","Oregon","OR"
"41045970400",4,NA,"41","Oregon","OR"
"41045970500",1,NA,"41","Oregon","OR"
"41045970600",1,1,"41","Oregon","OR"
"41047000200",7,NA,"41","Oregon","OR"
"41047000300",1,NA,"41","Oregon","OR"
"41047000400",3,NA,"41","Oregon","OR"
"41047000501",1,NA,"41","Oregon","OR"
"41047000502",1,NA,"41","Oregon","OR"
"41047000701",1,3,"41","Oregon","OR"
"41047000900",3,NA,"41","Oregon","OR"
"41047001100",1,NA,"41","Oregon","OR"
"41047001803",1,5,"41","Oregon","OR"
"41047010400",1,NA,"41","Oregon","OR"
"41047010600",1,NA,"41","Oregon","OR"
"41047010701",1,NA,"41","Oregon","OR"
"41051000502",1,NA,"41","Oregon","OR"
"41051000602",1,NA,"41","Oregon","OR"
"41051000901",1,NA,"41","Oregon","OR"
"41051000902",1,NA,"41","Oregon","OR"
"41051001202",1,NA,"41","Oregon","OR"
"41051001400",1,NA,"41","Oregon","OR"
"41051001500",1,NA,"41","Oregon","OR"
"41051002100",2,NA,"41","Oregon","OR"
"41051002203",5,NA,"41","Oregon","OR"
"41051002303",1,NA,"41","Oregon","OR"
"41051002702",1,NA,"41","Oregon","OR"
"41051002903",1,NA,"41","Oregon","OR"
"41051003100",2,NA,"41","Oregon","OR"
"41051003200",3,NA,"41","Oregon","OR"
"41051003301",5,NA,"41","Oregon","OR"
"41051003302",1,NA,"41","Oregon","OR"
"41051003401",4,NA,"41","Oregon","OR"
"41051003402",2,NA,"41","Oregon","OR"
"41051003501",1,NA,"41","Oregon","OR"
"41051003502",2,NA,"41","Oregon","OR"
"41051003601",2,NA,"41","Oregon","OR"
"41051003702",2,NA,"41","Oregon","OR"
"41051003801",2,NA,"41","Oregon","OR"
"41051003802",1,NA,"41","Oregon","OR"
"41051003803",1,NA,"41","Oregon","OR"
"41051003901",1,NA,"41","Oregon","OR"
"41051004102",1,NA,"41","Oregon","OR"
"41051004300",2,NA,"41","Oregon","OR"
"41051005100",1,NA,"41","Oregon","OR"
"41051005600",1,NA,"41","Oregon","OR"
"41051005700",5,NA,"41","Oregon","OR"
"41051005900",1,NA,"41","Oregon","OR"
"41051006002",1,NA,"41","Oregon","OR"
"41051006702",1,NA,"41","Oregon","OR"
"41051007300",1,2,"41","Oregon","OR"
"41051007500",1,NA,"41","Oregon","OR"
"41051007600",2,NA,"41","Oregon","OR"
"41051007900",1,NA,"41","Oregon","OR"
"41051008100",1,NA,"41","Oregon","OR"
"41051008201",1,NA,"41","Oregon","OR"
"41051008902",1,NA,"41","Oregon","OR"
"41051010200",1,NA,"41","Oregon","OR"
"41051010303",2,1,"41","Oregon","OR"
"41051010304",1,NA,"41","Oregon","OR"
"41051010305",3,NA,"41","Oregon","OR"
"41053005100",1,NA,"41","Oregon","OR"
"41053020302",1,NA,"41","Oregon","OR"
"41053020400",1,NA,"41","Oregon","OR"
"41055950100",2,NA,"41","Oregon","OR"
"41057960100",7,NA,"41","Oregon","OR"
"41057960200",7,NA,"41","Oregon","OR"
"41057960300",3,NA,"41","Oregon","OR"
"41057960400",5,4,"41","Oregon","OR"
"41057960500",6,NA,"41","Oregon","OR"
"41057960600",1,NA,"41","Oregon","OR"
"41057960800",2,NA,"41","Oregon","OR"
"41059950100",1,NA,"41","Oregon","OR"
"41059950400",3,1,"41","Oregon","OR"
"41059950600",1,NA,"41","Oregon","OR"
"41061970100",2,NA,"41","Oregon","OR"
"41061970200",1,NA,"41","Oregon","OR"
"41061970500",3,NA,"41","Oregon","OR"
"41061970600",1,1,"41","Oregon","OR"
"41061970700",1,1,"41","Oregon","OR"
"41061970800",1,NA,"41","Oregon","OR"
"41063960200",2,NA,"41","Oregon","OR"
"41065970500",1,NA,"41","Oregon","OR"
"41065970600",3,NA,"41","Oregon","OR"
"41065970800",1,NA,"41","Oregon","OR"
"41067030600",1,NA,"41","Oregon","OR"
"41067030700",5,NA,"41","Oregon","OR"
"41067030801",5,NA,"41","Oregon","OR"
"41067031003",1,NA,"41","Oregon","OR"
"41067031200",3,NA,"41","Oregon","OR"
"41067031300",3,NA,"41","Oregon","OR"
"41067032104",2,NA,"41","Oregon","OR"
"41067032300",1,NA,"41","Oregon","OR"
"41067032606",1,NA,"41","Oregon","OR"
"41067032901",2,NA,"41","Oregon","OR"
"41067033200",1,NA,"41","Oregon","OR"
"41071030802",1,NA,"41","Oregon","OR"
"42003020100",3,1,"42","Pennsylvania","PA"
"42003030500",3,NA,"42","Pennsylvania","PA"
"42003050100",5,NA,"42","Pennsylvania","PA"
"42003050600",3,NA,"42","Pennsylvania","PA"
"42003050900",1,NA,"42","Pennsylvania","PA"
"42003060300",1,NA,"42","Pennsylvania","PA"
"42003090100",4,NA,"42","Pennsylvania","PA"
"42003090200",1,NA,"42","Pennsylvania","PA"
"42003101100",2,NA,"42","Pennsylvania","PA"
"42003101400",1,NA,"42","Pennsylvania","PA"
"42003111500",1,NA,"42","Pennsylvania","PA"
"42003120800",1,NA,"42","Pennsylvania","PA"
"42003130300",7,NA,"42","Pennsylvania","PA"
"42003130400",1,NA,"42","Pennsylvania","PA"
"42003140100",1,NA,"42","Pennsylvania","PA"
"42003140500",1,NA,"42","Pennsylvania","PA"
"42003141100",2,NA,"42","Pennsylvania","PA"
"42003141400",1,NA,"42","Pennsylvania","PA"
"42003170200",1,NA,"42","Pennsylvania","PA"
"42003191800",1,NA,"42","Pennsylvania","PA"
"42003210700",9,NA,"42","Pennsylvania","PA"
"42003241200",2,NA,"42","Pennsylvania","PA"
"42003250700",1,NA,"42","Pennsylvania","PA"
"42003401100",1,NA,"42","Pennsylvania","PA"
"42003401200",1,NA,"42","Pennsylvania","PA"
"42003402000",1,NA,"42","Pennsylvania","PA"
"42003404000",1,NA,"42","Pennsylvania","PA"
"42003417200",1,NA,"42","Pennsylvania","PA"
"42003420000",4,NA,"42","Pennsylvania","PA"
"42003424000",19,NA,"42","Pennsylvania","PA"
"42003425000",9,NA,"42","Pennsylvania","PA"
"42003426700",3,NA,"42","Pennsylvania","PA"
"42003426800",4,NA,"42","Pennsylvania","PA"
"42003427000",17,NA,"42","Pennsylvania","PA"
"42003427200",6,NA,"42","Pennsylvania","PA"
"42003429400",1,NA,"42","Pennsylvania","PA"
"42003429700",1,NA,"42","Pennsylvania","PA"
"42003450800",2,NA,"42","Pennsylvania","PA"
"42003451102",1,NA,"42","Pennsylvania","PA"
"42003461000",6,NA,"42","Pennsylvania","PA"
"42003462100",2,NA,"42","Pennsylvania","PA"
"42003462600",1,NA,"42","Pennsylvania","PA"
"42003463900",3,NA,"42","Pennsylvania","PA"
"42003464400",19,NA,"42","Pennsylvania","PA"
"42003476100",1,NA,"42","Pennsylvania","PA"
"42003483800",3,NA,"42","Pennsylvania","PA"
"42003484300",1,NA,"42","Pennsylvania","PA"
"42003486700",2,NA,"42","Pennsylvania","PA"
"42003486800",1,NA,"42","Pennsylvania","PA"
"42003486900",4,NA,"42","Pennsylvania","PA"
"42003492700",3,NA,"42","Pennsylvania","PA"
"42003496102",1,NA,"42","Pennsylvania","PA"
"42003499400",1,NA,"42","Pennsylvania","PA"
"42003501000",1,NA,"42","Pennsylvania","PA"
"42003503002",1,NA,"42","Pennsylvania","PA"
"42003507000",1,NA,"42","Pennsylvania","PA"
"42003508000",1,NA,"42","Pennsylvania","PA"
"42003515100",1,NA,"42","Pennsylvania","PA"
"42003523501",1,NA,"42","Pennsylvania","PA"
"42003524000",1,NA,"42","Pennsylvania","PA"
"42003525200",1,NA,"42","Pennsylvania","PA"
"42003551300",3,NA,"42","Pennsylvania","PA"
"42003551900",5,NA,"42","Pennsylvania","PA"
"42003552400",1,NA,"42","Pennsylvania","PA"
"42003562300",1,NA,"42","Pennsylvania","PA"
"42003562500",1,NA,"42","Pennsylvania","PA"
"42003562900",2,1,"42","Pennsylvania","PA"
"42003564100",2,NA,"42","Pennsylvania","PA"
"42003564500",1,NA,"42","Pennsylvania","PA"
"42003980600",2,NA,"42","Pennsylvania","PA"
"42003980800",1,NA,"42","Pennsylvania","PA"
"42003981000",1,NA,"42","Pennsylvania","PA"
"42003982200",1,NA,"42","Pennsylvania","PA"
"42005951000",3,NA,"42","Pennsylvania","PA"
"42007601100",1,NA,"42","Pennsylvania","PA"
"42007602100",3,NA,"42","Pennsylvania","PA"
"42007602800",2,NA,"42","Pennsylvania","PA"
"42007603202",1,NA,"42","Pennsylvania","PA"
"42007603300",1,NA,"42","Pennsylvania","PA"
"42007603400",6,NA,"42","Pennsylvania","PA"
"42007604200",3,NA,"42","Pennsylvania","PA"
"42007605600",1,NA,"42","Pennsylvania","PA"
"42007605700",1,NA,"42","Pennsylvania","PA"
"42009960600",1,NA,"42","Pennsylvania","PA"
"42011000200",1,NA,"42","Pennsylvania","PA"
"42011002200",1,NA,"42","Pennsylvania","PA"
"42011002500",2,NA,"42","Pennsylvania","PA"
"42011011800",1,NA,"42","Pennsylvania","PA"
"42013011001",1,NA,"42","Pennsylvania","PA"
"42015950300",1,NA,"42","Pennsylvania","PA"
"42017100102",1,NA,"42","Pennsylvania","PA"
"42017100209",1,NA,"42","Pennsylvania","PA"
"42017100302",1,NA,"42","Pennsylvania","PA"
"42017100500",1,NA,"42","Pennsylvania","PA"
"42017100600",3,NA,"42","Pennsylvania","PA"
"42017100807",1,NA,"42","Pennsylvania","PA"
"42017102300",2,NA,"42","Pennsylvania","PA"
"42017102401",2,NA,"42","Pennsylvania","PA"
"42017103103",1,NA,"42","Pennsylvania","PA"
"42017104100",1,NA,"42","Pennsylvania","PA"
"42017104701",1,NA,"42","Pennsylvania","PA"
"42017104800",1,NA,"42","Pennsylvania","PA"
"42017105600",1,NA,"42","Pennsylvania","PA"
"42019902300",2,1,"42","Pennsylvania","PA"
"42019902400",2,NA,"42","Pennsylvania","PA"
"42019911700",2,NA,"42","Pennsylvania","PA"
"42021000100",4,1,"42","Pennsylvania","PA"
"42021000200",8,NA,"42","Pennsylvania","PA"
"42021000300",4,NA,"42","Pennsylvania","PA"
"42021000600",1,NA,"42","Pennsylvania","PA"
"42021000700",1,NA,"42","Pennsylvania","PA"
"42021001200",1,NA,"42","Pennsylvania","PA"
"42021010100",1,NA,"42","Pennsylvania","PA"
"42021010801",1,NA,"42","Pennsylvania","PA"
"42021011300",1,NA,"42","Pennsylvania","PA"
"42021011500",2,NA,"42","Pennsylvania","PA"
"42021011600",1,NA,"42","Pennsylvania","PA"
"42021012000",1,NA,"42","Pennsylvania","PA"
"42021012200",1,NA,"42","Pennsylvania","PA"
"42021012600",1,NA,"42","Pennsylvania","PA"
"42021012700",2,NA,"42","Pennsylvania","PA"
"42021012800",1,2,"42","Pennsylvania","PA"
"42021012900",1,NA,"42","Pennsylvania","PA"
"42021013400",12,NA,"42","Pennsylvania","PA"
"42021013500",1,NA,"42","Pennsylvania","PA"
"42025020900",1,NA,"42","Pennsylvania","PA"
"42027010700",7,NA,"42","Pennsylvania","PA"
"42029300107",1,NA,"42","Pennsylvania","PA"
"42029300700",1,NA,"42","Pennsylvania","PA"
"42029301100",1,NA,"42","Pennsylvania","PA"
"42029303501",1,NA,"42","Pennsylvania","PA"
"42029303802",1,NA,"42","Pennsylvania","PA"
"42029305500",1,NA,"42","Pennsylvania","PA"
"42029306000",4,NA,"42","Pennsylvania","PA"
"42033330300",1,NA,"42","Pennsylvania","PA"
"42033331100",1,NA,"42","Pennsylvania","PA"
"42033331200",3,NA,"42","Pennsylvania","PA"
"42033331300",1,NA,"42","Pennsylvania","PA"
"42033331402",1,NA,"42","Pennsylvania","PA"
"42035030100",1,NA,"42","Pennsylvania","PA"
"42037050200",1,NA,"42","Pennsylvania","PA"
"42041011902",1,NA,"42","Pennsylvania","PA"
"42041012000",5,NA,"42","Pennsylvania","PA"
"42041012300",1,NA,"42","Pennsylvania","PA"
"42041012400",1,NA,"42","Pennsylvania","PA"
"42043020100",1,NA,"42","Pennsylvania","PA"
"42043021903",4,NA,"42","Pennsylvania","PA"
"42043022606",1,NA,"42","Pennsylvania","PA"
"42043023300",10,NA,"42","Pennsylvania","PA"
"42043023400",11,NA,"42","Pennsylvania","PA"
"42043024001",1,NA,"42","Pennsylvania","PA"
"42043024400",2,NA,"42","Pennsylvania","PA"
"42043025000",1,NA,"42","Pennsylvania","PA"
"42043025400",1,NA,"42","Pennsylvania","PA"
"42045410400",1,NA,"42","Pennsylvania","PA"
"42049000500",1,NA,"42","Pennsylvania","PA"
"42069100200",1,4,"42","Pennsylvania","PA"
"42069100500",2,NA,"42","Pennsylvania","PA"
"42069100900",2,NA,"42","Pennsylvania","PA"
"42069101400",2,NA,"42","Pennsylvania","PA"
"42069102300",2,NA,"42","Pennsylvania","PA"
"42069110800",1,NA,"42","Pennsylvania","PA"
"42069111100",1,NA,"42","Pennsylvania","PA"
"42069112500",1,NA,"42","Pennsylvania","PA"
"42069112700",1,NA,"42","Pennsylvania","PA"
"42071000100",1,NA,"42","Pennsylvania","PA"
"42071000400",2,NA,"42","Pennsylvania","PA"
"42071000900",3,NA,"42","Pennsylvania","PA"
"42071001400",3,NA,"42","Pennsylvania","PA"
"42071010701",1,NA,"42","Pennsylvania","PA"
"42071010702",1,NA,"42","Pennsylvania","PA"
"42071010900",1,NA,"42","Pennsylvania","PA"
"42071011000",1,NA,"42","Pennsylvania","PA"
"42071011200",2,NA,"42","Pennsylvania","PA"
"42071011400",1,NA,"42","Pennsylvania","PA"
"42071012200",1,NA,"42","Pennsylvania","PA"
"42071012301",1,NA,"42","Pennsylvania","PA"
"42071012501",1,NA,"42","Pennsylvania","PA"
"42071012800",1,NA,"42","Pennsylvania","PA"
"42071013204",1,NA,"42","Pennsylvania","PA"
"42071013502",1,NA,"42","Pennsylvania","PA"
"42071014501",2,NA,"42","Pennsylvania","PA"
"42071014502",1,NA,"42","Pennsylvania","PA"
"42071014700",2,NA,"42","Pennsylvania","PA"
"42073000400",1,NA,"42","Pennsylvania","PA"
"42073000700",2,NA,"42","Pennsylvania","PA"
"42073000900",1,NA,"42","Pennsylvania","PA"
"42073001000",2,NA,"42","Pennsylvania","PA"
"42073010400",1,NA,"42","Pennsylvania","PA"
"42073011000",1,1,"42","Pennsylvania","PA"
"42073011400",2,NA,"42","Pennsylvania","PA"
"42073011500",1,NA,"42","Pennsylvania","PA"
"42073011800",1,NA,"42","Pennsylvania","PA"
"42077000101",1,NA,"42","Pennsylvania","PA"
